6040,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6041,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6042,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6043,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6044,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,application/json,application/vnd.google-earth.kml+xml",,,,
6045,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6046,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6047,result,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
6048,result,,Raster,"image/tiff,image/tiff,application/arcgrid,image/png,image/jpeg",,,,
6049,statistics,,ComplexData,"text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.0,text/xml; subtype=wfs-collection/1.1,application/wfs-collection-1.0,application/wfs-collection-1.1,text/xml,application/zip,text/csv,application/json,application/vnd.google-earth.kml+xml",,,,
