PySAL,[],pointpats.g_test,5749,"Ripley＊s G function The G function is computed from the cumulative density function of the nearest neighbor
distances between points in the pattern. When the G function is below the simulated values, it suggests dispersion.",coordinates,input coordinates to function,"geopandas object | numpy.ndarray, (n,2)",GeoData,support,"tuple, encoding (stop,), (start, stop), or (start, stop, num)
int, encoding number of equally-spaced intervals
numpy.ndarray, used directly within numpy.histogram","tuple of length 1, 2, or 3, int, or numpy.ndarray",Vector,distances,"distances from every point in a random point set of size p
to some point in coordinates","numpy.ndarray, (n, p) or (p,)",Vector,metric,distance metric to use when building search tree,str or callable,LiteralData,hull,"the hull used to construct a random sample pattern, if distances is None","bounding box, scipy.spatial.ConvexHull, shapely.geometry.Polygon",GeoData,edge_correction,whether or not to conduct edge correction. Not yet implemented.,bool or str,LiteralData,keep_simulations,"whether or not to keep the simulation envelopes. If so,
will be returned as the result＊s simulations attribute",bool,LiteralData,n_simulations,"how many simulations to conduct, assuming that the reference pattern
has complete spatial randomness.",int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.cg.alpha_shape_auto,5750,"Computation of alpha-shape delineation with automated selection of alpha. This method uses the algorithm proposed by  Edelsbrunner, Kirkpatrick &
Seidel (1983) to return the tightest polygon that contains all points in xys . The algorithm ranks every point based on its radius and iterates
over each point, checking whether the maximum alpha that would keep the
point and all the other ones in the set with smaller radii results in a
single polygon. If that is the case, it moves to the next point;
otherwise, it retains the previous alpha value and returns the polygon
as shapely geometry. Note that this geometry may have holes.",xys,Nx2 array with one point per row and coordinates structured as X and Y,ndarray,Vector,step,"[Optional. Default=1] Number of points in xys to jump ahead after
checking whether the largest possible alpha that includes the point and
all the other ones with smaller radii",int,LiteralData,verbose,"[Optional. Default=False] If True, it prints alpha values
being tried at every step.",Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.mean_interbuilding_distance,5751,"Calculate the mean distance between adjacent geometries within a set neighborhood For each building, this function takes a neighborhood based on the neighbors within
a neighborhood_graph and calculates the mean distance between adjacent buildings
within this neighborhood where adjacency is captured by adjacency_graph .",geometry,A GeoDataFrame or GeoSeries containing geometries to analyse.,GeoDataFrame | GeoSeries,GeoData,adjacency_graph,"Graph representing the adjacency of geometries. Typically, this is a contiguity
graph derived from tessellation cells linked to buildings.",libpysal.graph.Graph,Vector,neighborhood_graph,"Graph representing the extent around each geometry within which to calculate
the mean interbuilding distance. This can be a distance based graph, KNN graph,
higher order contiguity, etc.",libpysal.graph.Graph,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.street_profile,5752,"Calculates the street profile characters. This functions returns a DataFrame with widths, standard deviation of width,
openness, heights, standard deviation of height and
ratio height/width. The algorithm generates perpendicular lines to the streets dataframe features every distance and measures values on intersections with
features of buildings . If no feature is reached within tick_length its value
is set as width (being a theoretical maximum). Derived from [ Araldi and Fusco, 2019 ] .",streets,A GeoDataFrame containing streets to analyse.,GeoDataFrame,GeoData,buildings,"A GeoDataFrame containing buildings along the streets.
Only Polygon geometries are currently supported.",GeoDataFrame,GeoData,distance,The distance between perpendicular ticks.,int,LiteralData,tick_length,The length of ticks.,int,LiteralData,height,"The pd.Series where building height are stored. If set to None ,
height and ratio height/width will not be calculated.",pd.Series,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.local.MultiLocalDiversity,5753,Multigroup Local Diversity Index.,data,dataframe or geodataframe if spatial index holding data for location of interest,pandas.DataFrame or geopandas.GeoDataFrame,GeoData,groups,list of columns on dataframe holding population totals for each group,list,Vector,w,lipysal spatial kernel weights object used to define an egohood,libpysal.weights.KernelW,Vector,network,pandana Network object representing the study area,pandana.Network,Vector,distance,Maximum distance (in units of geodataframe CRS) to consider the extent of the egohood,int,LiteralData,decay,type of decay function to apply. Options include,str,LiteralData,precompute,Whether to precompute the pandana Network object,bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.multigroup.MultiSquaredCoefVar,5754,Multigroup Squared Coefficient of Variation Index.,data,dataframe or geodataframe if spatial index holding data for location of interest,pandas.DataFrame or geopandas.GeoDataFrame,GeoData,groups,list of columns on dataframe holding population totals for each group,list,Vector,w,lipysal spatial kernel weights object used to define an egohood,libpysal.weights.KernelW,Vector,network,pandana Network object representing the study area,pandana.Network,Vector,distance,Maximum distance (in units of geodataframe CRS) to consider the extent of the egohood,int,LiteralData,decay,type of decay function to apply. Options include,str,LiteralData,precompute,Whether to precompute the pandana Network object,bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],pointpats.ellipse,5755,Calculate parameters of standard deviational ellipse for a point pattern.,points,"(n,2), (x,y) coordinates of a series of event points.",arraylike,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.path_silhouette,5756,"Compute a path silhouette for all observations [ Rou87 , WKR19 ] .",data,matrix of data with N observations and P covariates.,"np.ndarray (N,P)",Vector,labels,flat vector of the L labels assigned over N observations.,"np.ndarray (N,)",Vector,W,"spatial weights object reflecting the spatial connectivity
in the problem under analysis",libpysal.weights.W | libpysal.graph.Graph,Vector,D,"a precomputed distance matrix to apply over W. If passed,
takes precedence over data, and data is ignored.","np.ndarray (N,N)",Vector,metric,"function mapping the (N,P) data into an (N,N) dissimilarity matrix,
like that found in scikit.metrics.pairwise or scipy.spatial.distance",callable(),LiteralData,closest,"whether or not to consider the observation ※connected§ when it
is first connected to the cluster, or considering the path cost
to transit through the cluster. If True, the path cost is assessed
between i and the path-closest j in each cluster. If False, the path
cost is assessed as the average of path costs between i and all j
in each cluster",bool,LiteralData,return_nbfc,"Whether or not to return the label of the next best fit
cluster",bool,LiteralData,return_nbfc_score,"Whether or not to return the score of the next best fit
cluster.",bool,LiteralData,return_paths,"Whether or not to return the matrix of shortest path
lengths after having computed them.",bool,LiteralData,directed,"whether to consider the weights matrix as directed or undirected.
If directed, asymmetry in the input W is heeded. If not,
asymmetry is ignored.",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],access.Access.fca_ratio,5757,Calculate the floating catchment area (buffer) ratio access score.,name,Column name for access values,str,LiteralData,demand_cost,Name of demand cost value column in demand_df,str,LiteralData,supply_cost,Name of supply cost value column in supply_df,str,LiteralData,supply_values,Name(s) of supply values in supply_df,"{str, list}",LiteralData,max_cost,Cutoff of cost values,float,LiteralData,normalize,"If True, return normalized access values; otherwise, return raw access values",bool,LiteralData,,str,noise,LiteralData,"Default ＆quiet＊, otherwise gives messages that indicate potential issues.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.get_nearest_node,5758,"Identify the nearest node for each building. Snap each building to the closest street network node on the closest network edge.
This assumes that the nearest street network edge has already been identified using get_nearest_street() . The edges and nodes GeoDataFrames are expected to be an outcome of momepy.nx_to_gdf() or match its structure with [""node_start"", ""node_end""] columns and their meaning.",buildings,GeoSeries or GeoDataFrame of buildings.,GeoSeries | GeoDataFrame,GeoData,nodes,A GeoDataFrame containing street nodes.,GeoDataFrame,GeoData,edges,"A GeoDataFrame containing street edges with [""node_start"", ""node_end""] columns marking start and end nodes of each edge. These are the default
outcome of momepy.nx_to_gdf() .",GeoDataFrame,GeoData,nearest_edge,"A Series aligned with buildings containing the information on the nearest
street edge. Matches the outcome of get_nearest_street() .",Series,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.cg.get_segment_point_dist,5759,"Returns (1) the distance between a line segment and point
and (2) the distance along the segment to the closest location on the
segment from the point as a ratio of the length of the segment.",seg,A line segment to compute distance from.,libpysal.cg.LineSegment,Vector,pt,A point to compute distance from.,libpysal.cg.Point,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],mgwr.gwr.MGWRResults,5760,Class including common properties for a MGWR model.,model,pointer to MGWR object with estimation parameters,MGWR object,Vector,params,"n*k, estimated coefficients",array,Vector,predy,"n*1, predicted y values",array,Vector,S,"n*n, model hat matrix (if MGWR(hat_matrix=True))",array,Vector,R,"n*n*k, covariate-specific hat matrices (if MGWR(hat_matrix=True))",array,Vector,CCT,"n*k, scaled variance-covariance matrix",array,Vector,w,"n*1, final weight used for iteratively re-weighted least
sqaures; default is None",array,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.weights.w_subset,5761,"Returns a binary weights object, w, that includes only those
observations in ids.",w1,object,W,Vector,ids,"A list containing the IDs to be include
in the returned weights object.",list,Vector,kwargs,optional arguments for pysal.weights.W,keyword arguments,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.floor_area,5762,"Calculates floor area of each object based on height and area. The number of
floors is simplified into the formula: height // floor_height . B
y default one floor is approximated to 3 metres.",area,array of areas,NDArray[np.float64] | Series,Vector,height,array of heights,NDArray[np.float64] | Series,Vector,floor_height,"float denoting the uniform floor height or an aarray reflecting the building
height by geometry, by default 3",float | NDArray[np.float64] | Series,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.courtyards,5763,"Calculate the number of courtyards within the joined structure. Adapted from [ Schirmer and Axhausen, 2015 ] .",geometry,A GeoDataFrame containing objects to analyse.,GeoDataFrame,GeoData,graph,"A spatial weights matrix for the geodataframe,
it is used to denote adjacent buildings.",libpysal.graph.Graph,Vector,buffer,"Buffer value for the geometry. It can be used
to account for topological problems.",float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.roundabout_simplification,5764,"Selects the roundabouts from polys to create a center point to merge all
incoming edges. If None is passed, the function will perform shapely polygonization. All edges attributes are preserved and roundabouts are deleted.
Note that some attributes, like length, may no longer reflect the reality of newly
constructed geometry. If include_adjacent is True, adjacent polygons to the actual roundabout are
also selected for simplification if two conditions are met: the area of adjacent polygons is less than the actual roundabout adjacent polygons do not extend beyond a factor of the diameter of the actual
roundabout. This uses hausdorff_distance algorithm.",edges,GeoDataFrame containing LineString geometry of urban network,GeoDataFrame,GeoData,polys,GeoDataFrame containing Polygon geometry derived from polygonyzing edges GeoDataFrame.,GeoDataFrame,GeoData,area_col,"Column name containing area values if polys GeoDataFrame contains such
information. Otherwise, it will",string,LiteralData,circom_threshold,"Circular compactness threshold to select roundabouts from polys GeoDataFrame. Polygons with a higher or equal threshold value will be considered
for simplification.",float,LiteralData,area_threshold,"Percentile threshold value from the area of polys to leave as input
geometry. Polygons with a higher or equal threshold will be considered as urban
blocks not considered for simplification.",float,LiteralData,include_adjacent,Adjacent polygons to be considered also as part of the simplification.,boolean,LiteralData,diameter_factor,"The factor to be applied to the diameter of each roundabout that determines how
far an adjacent polygon can stretch until it is no longer considered part of the
overall roundabout group. Only applyies when include_adjacent = True.",float,LiteralData,center_type,"Method to use for converging the incoming LineStrings. Current list of options
available : ＆centroid＊, ＆mean＊. - ＆centroid＊: selects the centroid of the actual
roundabout (ignoring adjacent geometries) - ＆mean＊: calculates the mean
coordinates from the points of polygons (including adjacent geometries)",string,LiteralData,angle_threshold,"The angle threshold for the COINS algorithm. Only used when multiple incoming
LineStrings arrive at the same Point to the roundabout or to the adjacent
polygons if set as True. eg. when two ＆edges＊ touch the roundabout at the same
point, COINS algorithm will evaluate which of those incoming lines should be
extended according to their deflection angle. Segments will only be considered a
part of the same street if the deflection angle is above the threshold.","int, float",LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.shape.radii_ratio,5765,"The Flaherty & Crumplin (1992) index, OS_3 in [ Alt98 ] . The ratio of the radius of the equi-areal circle to the radius of the MBC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spopt.region.Skater,5766,"Skater is a spatial regionalization algorithm based on spanning tree pruning
introduced in [ ANCdCF06 ] .",gdf,"A Geodataframe containing original data. The data attribute is
derived from gdf as the attrs_name columns.",geopandas.GeoDataFrame,GeoData,w,"A PySAL weights object created from given data expressing the neighbor
relationships between observations. It must be symmetric and binary, for
example: Queen/Rook, DistanceBand, or a symmetrized KNN.",libpysal.weights.W,Vector,attrs_name,Strings for attribute names (columns of geopandas.GeoDataFrame ).,list,Vector,n_clusters,The number of clusters to form.,int,LiteralData,floor,The floor on the size of regions.,"int , float",LiteralData,trace,Flag denoting whether to store intermediate labelings as the tree gets pruned.,bool,LiteralData,islands,"Description of what to do with islands. If 'ignore' , the algorithm will
discover n_clusters regions, treating islands as their own regions. If
※increase§, the algorithm will discover n_clusters regions,
treating islands as separate from n_clusters .",str,LiteralData,spanning_forest_kwds,"Keyword arguments to be passed to SpanningForest including dissimilarity , affinity , reduction , and center .
See spopt.region.skater.SpanningForest for docstrings.",dict,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],tobler.util.h3fy,5767,Generate a hexgrid geodataframe that covers the face of a source geodataframe.,source,GeoDataFrame to transform into a hexagonal grid,geopandas.GeoDataFrame,GeoData,resolution,"resolution of output h3 hexgrid.
See < https://h3geo.org/docs/core-library/restable > for more information",int,LiteralData,clip,"if True, hexagons are clipped by the boundary of the source gdf. Otherwise,
heaxgons along the boundary will be left intact.",bool,LiteralData,buffer,"if True, force hexagons to completely fill the interior of the source area.
if False, (h3 default) may result in empty areas within the source area.",bool,LiteralData,return_geoms),"whether to generate hexagon geometries as a geodataframe or simply return
hex ids as a pandas.Series",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.inference.simulate_geo_permutation,5768,Simulate a synthetic dataset by random permutation of geographic units.,df,geodataframe with population counts to be randomized,geopandas.GeoDataFrame,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.G_Local,5769,Generalized Local G Autocorrelation,y,variable,array,Vector,w,spatial weights instance as W or Graph aligned with y,W | Graph,Vector,transform,"the type of w, either ＆B＊ (binary) or ＆R＊ (row-standardized)","{＆R＊, ＆B＊}",LiteralData,permutations,"the number of random permutations for calculating
pseudo p values",int,LiteralData,star,"whether or not to include focal observation in sums (default: False)
if the row-transformed weight is provided, then this is the default
value to use within the spatial lag. Generally, weights should be
provided in binary form, and standardization/self-weighting will be
handled by the function itself.",bool or float,LiteralData,island_weight,"value to use as a weight for the ※fake§ neighbor for every island.
If numpy.nan, will propagate to the final local statistic depending
on the stat_func . If 0, then the lag is always zero for islands.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],tobler.model.glm,5770,Train a generalized linear model to predict polygon attributes based on the collection of pixel values they contain.,source_df,geodataframe containing source original data to be represented by another geometry,geopandas.GeoDataFrame,GeoData,target_df,geodataframe containing target boundaries that will be used to represent the source data,geopandas.GeoDataFrame,GeoData,raster,"path to raster file that will be used to input data to the regression model.
i.e. a coefficients refer to the relationship between pixel counts and population counts.
Defaults to 2011 NLCD",str,LiteralData,raster_codes,"list of integers that represent different types of raster cells. If no formula is given,
the model will be fit from a linear combination of the logged count of each cell type
listed here. Defaults to [21, 22, 23, 24, 41, 42, 52] which
are informative land type cells from the NLCD",list,Vector,variable,name of the variable (column) to be modeled from the source_df,str,LiteralData,formula,"patsy-style model formula that specifies the model. Raster codes should be prefixed with
※ Type_ §, e.g. ※n_total_pop ~ -1 + np.log1p(Type_21) + np.log1p(Type_22)",str,LiteralData,likelihood,the likelihood function used in the model,"str , {＆poisson＊, ＆gaussian＊, ＆neg_binomial＊}",LiteralData,force_crs_match,whether to coerce geodataframe and raster to the same CRS,bool,LiteralData,return model,"whether to return the fitted model in addition to the interpolated geodataframe.
If true, this will return (geodataframe, model)",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],splot.giddy.dynamic_lisa_rose,5771,Plot dynamic LISA values in a rose diagram.,rose,"A Rose object, which contains (among other attributes) LISA
values at two points in time, and a method
to perform inference on those.",giddy.directional.Rose instance,NonGeoData,attribute,"Points will be colored by chosen attribute values.
Variable to specify colors of the colorbars. Default =None.","(n,) ndarray",Vector,ax,"If given, the figure will be created inside this axis.
Default =None. Note: This axis should have a polar projection.",Matplotlib Axes instance,NonGeoData,kwargs,"Keywords used for creating and designing the matplotlib.pyplot.scatter() .
Note: ＆c＊ and ＆color＊ cannot be passed when attribute is not None.",keyword arguments,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],mgwr.sel_bw.Sel_BW,5772,"Select bandwidth for kernel Methods: p211 - p213, bandwidth selection [FBC02] : Fotheringham, A. S., Brunsdon, C., & Charlton, M. (2002).
Geographically weighted regression: the analysis of spatially varying relationships.",y,"n*1, dependent variable.",array,Vector,X_glob,"n*k1, fixed independent variable.",array,Vector,X_loc,"n*k2, local independent variable, including constant.",array,Vector,coords,"(x,y) of points used in bandwidth selection",list of tuples,Vector,family,"underlying probability model: Gaussian(), Poisson(),
Binomial(). Default is Gaussian().",family object/instance,LiteralData,offset,"n*1, the offset variable at the ith location. For Poisson model
this term is often the size of the population at risk or
the expected size of the outcome in spatial epidemiology
Default is None where Ni becomes 1.0 for all locations",array,Vector,kernel,"kernel function: a??gaussiana??, a??bisquarea??, a??exponentiala??.
Default is a??bisquarea??.",string,LiteralData,fixed,True for fixed bandwidth and False for adaptive (NN),boolean,LiteralData,multi,"False for a traditional (same for  all covariates)
bandwdith; defualt is False.",True for multiple (covaraite-specific) bandwidths,Vector,constant,"True to include intercept (default) in model and False to exclude
intercept.",boolean,LiteralData,spherical,"True for shperical coordinates (long-lat),
False for projected coordinates (defalut).",boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],esda.shape.boundary_amplitude,5773,"The boundary amplitude (adapted from Wang & Huang (2012)) is the
length of the boundary of the convex hull divided by the length of the
boundary of the original shape. Notes This is inverted from Wang & Huang (2012) in order to provide a value
between zero and one, like many of the other ideal shape-based indices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.examples.get_path,5774,Get the path for a file by searching installed datasets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],pointpats.j_test,5775,"Ripley＊s J function The so-called ※spatial hazard§ function, this is a function relating the F and G functions. When the J function is consistently below 1, then it indicates clustering.
When consistently above 1, it suggests dispersion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.weights.wsp2da,5776,Creates xarray.DataArray object from passed data aligned with WSP object.,data,1d array-like data with dimensionality conforming to wsp,array/list/pd.Series,Vector,wsp,Sparse weights object aligned with passed data,libpysal.weights.WSP,Vector,attrs,"Attributes stored in dict related to DataArray, e.g. da.attrs
Default is {} empty dictionary.",Dictionary,LiteralData,coords,"coordinates corresponding to DataArray, e.g. da.coords",Dictionary/xarray.core.coordinates.DataArrayCoordinates,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],giddy.rank.Tau_Local_Neighborhood,5777,"Neighborhood set LIMA. An extension of neighbor set LIMA. Consider local concordance
relationships for a subset of states, defined as the focal state
and its neighbors.",x,"(n, ), first variable.",array,Vector,y,"(n, ), second variable.",array,Vector,w,spatial weights object.,W,Vector,permutations,"number of random spatial permutations for
computationally based inference.",int,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],segregation.singlegroup.AbsoluteCentralization,5778,Absolute Centralization Index.,data,dataframe or geodataframe if spatial index holding data for location of interest,pandas.DataFrame or geopandas.GeoDataFrame,GeoData,group_pop_var,name of column on dataframe holding population totals for focal group,str,LiteralData,total_pop_var,name of column on dataframe holding total overall population,str,LiteralData,center,"This defines what is considered to be the center of the spatial context under study.
If string, this can be set to: ※mean§: the center longitude/latitude is the mean of longitudes/latitudes of all units.
※median§: the center longitude/latitude is the median of longitudes/latitudes of all units.
※population_weighted_mean§: the center longitude/latitude is the mean of longitudes/latitudes of all units weighted by the total population.
※largest_population§: the center longitude/latitude is the centroid of the unit with largest total population. If there is a tie in the maximum population, the mean of all coordinates will be taken.","str , two-dimension values ( tuple , list , array ) or integer.",Vector,metric,"The metric used for the distance between spatial units.
If the projection of the CRS of the geopandas DataFrame field is in degrees, this should be set to ＆haversine＊.",str,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],pointpats.as_window,5779,Convert a libpysal polygon to a Window.,pysal_polygon,libpysal Polygon instance.,libpysal.cg.shapes.Polygon,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.cg.geointerpolate,5780,"Finds a point on a sphere along the great circle distance between
two points on a sphere also known as a way point in great circle navigation.",p0,The first point decimal degrees.,tuple,LiteralData,p1,The second point decimal degrees.,tuple,LiteralData,t,"The proportion along great circle distance between p0 and p1 (e.g., \(\mathtt{t}=0.5\) would find the mid-point).",float,LiteralData,lonx,"The method to assess the order of the coordinates. True for (lon,lat); False for (lat,lon).
Default is True .",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],mapclassify.KClassifiers,5781,Evaluate all \(k\) -classifers and pick optimal based on \(k\) and GADF .,y,"\((n,1)\) , values to be classified.",numpy.array,Vector,pct,The percentage of GADF to exceed.,float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],libpysal.cg.PointLocator,5782,An abstract representation of a point indexing data structure.,points,,a list of points to index,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],spreg.GM_Error_Regimes,5783,"GMM method for a spatial error model with regimes, with results and diagnostics;
based on Kelejian and Prucha (1998, 1999) [KP98] [KP99] .",y,nx1 array for dependent variable,array,Vector,x,"Two dimensional array with n rows and one column for each
independent (exogenous) variable, excluding the constant",array,Vector,regimes,"List of n values with the mapping of each
observation to a regime. Assumed to be aligned with a??xa??.",list,Vector,w,Spatial weights object,pysal W object,Vector,constant_regi,"Switcher controlling the constant term setup. It may take
the following values: a??onea??: a vector of ones is appended to x and held constant across regimes. a??manya??: a vector of ones is appended to x and considered different per regime (default).",str,LiteralData,cols2regi,"Argument indicating whether each
column of x should be considered as different per regime
or held constant across regimes (False).
If a list, k booleans indicating for each variable the
option (True if one per regime, False to be held constant).
If a??alla?? (default), all the variables vary by regime.","list, a??alla??",Vector,regime_err_sep,"If True, a separate regression is run for each regime.",bool,LiteralData,regime_lag_sep,"Always False, kept for consistency, ignored.",bool,LiteralData,vm,"If True, include variance-covariance matrix in summary
results",boolean,LiteralData,cores,"Specifies if multiprocessing is to be used
Default: no multiprocessing, cores = False
Note: Multiprocessing may not work on all platforms.",boolean,LiteralData,name_y,Name of dependent variable for use in output,string,LiteralData,name_x,Names of independent variables for use in output,list of strings,Vector,name_w,Name of weights matrix for use in output,string,LiteralData,name_ds,Name of dataset for use in output,string,LiteralData,name_regimes,Name of regime variable for use in the output,string,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PySAL,[],momepy.neighbors,5784,"Calculate the number of neighbours captured by graph . If weighted=True , the number of neighbours will be divided by the perimeter of
the object to return a relative value (neighbors per meter). Adapted from [ Hermosilla et al. , 2012 ] .",gdf,GeoDataFrame containing geometries to analyse.,GeoDataFrame | GeoSeries,GeoData,graph,Graph representing spatial relationships between elements.,libpysal.graph.Graph,Vector,weighted,"If True, the number of neighbours will be divided by the perimeter of the object
to return a relative value (neighbors per meter).",bool,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
