GEE,[],ee.Kernel.rectangle,4230,Generates a rectangular-shaped kernel.,xRadius,The horizontal radius of the kernel to generate.,Float,LiteralData,yRadius,The vertical radius of the kernel to generate.,Float,LiteralData,units,"The system of measurement for the kernel (""pixels"" or ""meters""). If the kernel is specified in meters, it will resize when the zoom-level is changed.",String,LiteralData,normalize,Normalize the kernel values to sum to 1.,Boolean,LiteralData,magnitude,Scale each value by this amount.,Float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Kernel.roberts,4231,Generates a 2x2 Roberts edge-detection kernel.,magnitude,Scale each value by this amount.,Float,LiteralData,normalize,Normalize the kernel values to sum to 1.,Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Kernel.rotate,4232,Creates a Kernel.,this:kernel,The kernel to be rotated.,Kernel,GeoData,rotations,Number of 90 degree rotations to make. Negative numbers rotate counterclockwise.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Kernel.sobel,4233,Generates a 3x3 Sobel edge-detection kernel.,magnitude,Scale each value by this amount.,Float,LiteralData,normalize,Normalize the kernel values to sum to 1.,Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Kernel.square,4234,Generates a square-shaped boolean kernel.,radius,The radius of the kernel to generate.,Float,LiteralData,units,"The system of measurement for the kernel ('pixels' or 'meters'). If the kernel is specified in meters, it will resize when the zoom-level is changed.",String,LiteralData,normalize,Normalize the kernel values to sum to 1.,Boolean,LiteralData,magnitude,Scale each value by this amount.,Float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List,4235, Constructs a new list.,list,A list or a computed object.,List<Object>|Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.add,4236,Appends the element to the end of list.,this:list,,List,NonGeoData,element,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.aside,4237," Calls a function passing this object as the first argument, and returning itself. Convenient e.g. when debugging: var c = ee.ImageCollection('foo').aside(print) .filterDate('2001-01-01', '2002-01-01').aside(print, 'In 2001') .filterBounds(geom).aside(print, 'In region') .aside(Map.addLayer, {min: 0, max: 142}, 'Filtered') .select('a', 'b'); Returns the same object, for chaining.",this:computedobject,The ComputedObject instance.,ComputedObject,NonGeoData,func,The function to call.,Function,ComplexData,var_args,Any extra arguments to pass to the function.,VarArgs<Object>,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.cat,4238,Concatenates the contents of other onto list.,this:list,,List,NonGeoData,other,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.contains,4239,Returns true if list contains element.,this:list,,List,NonGeoData,element,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.containsAll,4240,"Returns true if list contains all of the elements of other, regardless of order.",this:list,,List,NonGeoData,other,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.distinct,4241,Returns a copy of list without duplicate elements.,this:list,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.equals,4242,"Returns true if list contains the same elements as other, in the same order.",this:list,,List,NonGeoData,other,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.evaluate,4243, Asynchronously retrieves the value of this object from the server and passes it to the provided callback function.,this:computedobject,The ComputedObject instance.,ComputedObject,NonGeoData,callback,"A function of the form function(success, failure), called when the server returns an answer. If the request succeeded, the success argument contains the evaluated result.  If the request failed, the failure argument will contains an error message.",Function,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.filter,4244,"Filters a list to only the elements that match the given filter. To filter list items that aren't images or features, test a property named 'item', e.g., ee.Filter.gt('item', 3).",this:list,,List,NonGeoData,filter,,Filter,GeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.flatten,4245,Flattens any sublists into a single list.,this:list,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.frequency,4246,Returns the number of elements in list equal to element.,this:list,,List,NonGeoData,element,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.get,4247,Returns the element at the specified position in list. A negative index counts backwards from the end of the list.,this:list,,List,NonGeoData,index,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.getArray,4248,"Returns the array at the specified position in list. A negative index counts backwards from the end of the list. If the value is not a array, an error will occur.",this:list,,List,NonGeoData,index,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.getGeometry,4249,"Returns the geometry at the specified position in list. A negative index counts backwards from the end of the list. If the value is not a geometry, an error will occur.",this:list,,List,NonGeoData,index,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.getInfo,4250," Retrieves the value of this object from the server. If no callback function is provided, the request is made synchronously. If a callback is provided, the request is made asynchronously. The asynchronous mode is preferred because the synchronous mode stops all other code (for example, the EE Code Editor UI) while waiting for the server. To make an asynchronous request, evaluate() is preferred over getInfo(). Returns the computed value of this object.",this:computedobject,The ComputedObject instance.,ComputedObject,NonGeoData,callback,"An optional callback. If not supplied, the call is made synchronously.",Function,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.getNumber,4251,"Returns the number at the specified position in list. A negative index counts backwards from the end of the list. If the value is not a number, an error will occur.",this:list,,List,NonGeoData,index,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.getString,4252,"Returns the string at the specified position in list. A negative index counts backwards from the end of the list. If the value is not a string, an error will occur.",this:list,,List,NonGeoData,index,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.indexOf,4253,"Returns the position of the first occurrence of element in list, or -1 if list does not contain element.",this:list,,List,NonGeoData,element,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.indexOfSublist,4254,"Returns the starting position of the first occurrence of target within list, or -1 if there is no such occurrence.",this:list,,List,NonGeoData,target,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.insert,4255,Inserts element at the specified position in list. A negative index counts backwards from the end of the list.,this:list,,List,NonGeoData,index,,Integer,LiteralData,element,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.iterate,4256,"Iterate an algorithm over a list. The algorithm is expected to take two objects, the current list item, and the result from the previous iteration or the value of first for the first iteration.",this:list,,List,NonGeoData,function,,Algorithm,ComplexData,first,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.join,4257,Returns a string containing the elements of the list joined together with the specified separator between elements.,this:list,,List,NonGeoData,separator,,String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.lastIndexOfSubList,4258,"Returns the starting position of the last occurrence of target within list, or -1 if there is no such occurrence.",this:list,,List,NonGeoData,target,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.length,4259,Returns the number of elements in list.,this:list,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.map,4260,Map an algorithm over a list. The algorithm is expected to take an Object and return an Object.,this:list,,List,NonGeoData,baseAlgorithm,,Algorithm,ComplexData,dropNulls,"If true, the mapped algorithm is allowed to return nulls, and the elements for which it returns nulls will be dropped.",Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.reduce,4261,"Apply a reducer to a list. If the reducer takes more than 1 input, then each element in the list is assumed to be a list of inputs. If the reducer returns a single output, it is returned directly, otherwise returns a dictionary containing the named reducer outputs.",this:list,,List,NonGeoData,reducer,,Reducer,ComplexData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.remove,4262,"Removes the first occurrence of the specified element from list, if it is present.",this:list,,List,NonGeoData,element,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.removeAll,4263,Removes from list all of the elements that are contained in other list.,this:list,,List,NonGeoData,other,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.repeat,4264,Returns a new list containing value repeated count times.,value,The value to repeat.,Object,NonGeoData,count,The number of times to repeat.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.replace,4265,Replaces the first occurrence of oldval in list with newval.,this:list,,List,NonGeoData,oldval,,Object,NonGeoData,newval,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.replaceAll,4266,Replaces all occurrences of oldval in list with newval.,this:list,,List,NonGeoData,oldval,,Object,NonGeoData,newval,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.reverse,4267,Reverses the order of the elements in list.,this:list,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.rotate,4268,Rotates the elements of the list by the specified distance.,this:list,,List,NonGeoData,distance,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.sequence,4269,"Generate a sequence of numbers from start to end (inclusive) in increments of step, or in count equally-spaced increments. If end is not specified it is computed from start + step * count, so at least one of end or count must be specified.",start,The starting number.,Number,LiteralData,end,The ending number.,Number,LiteralData,step,The increment.,Number,LiteralData,count,The number of increments.,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.serialize,4270, Returns the serialized representation of this object.,this:computedobject,The ComputedObject instance.,ComputedObject,NonGeoData,legacy,Enables legacy format.,Boolean,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.set,4271,Replaces the value at the specified position in list with element. A negative index counts backwards from the end of the list.,this:list,,List,NonGeoData,index,,Integer,LiteralData,element,,Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.shuffle,4272,"Randomly permute the specified list. Note that the permutation order will always be the same for any given seed, unless the value for seed is 'false'.",this:list,,List,NonGeoData,seed,"A long integer to use as a seed for the randomization. If the boolean value of 'false' is passed, then a completely random and unreproducible order will be generated.",Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.size,4273,Returns the number of elements in list.,this:list,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.slice,4274,"Returns a portion of list between the start index, inclusive, and end index, exclusive. Negative values for start or end count backwards from the end of the list. Values greater than the size of the list are legal but are truncated to the size of list.",this:list,,List,NonGeoData,start,,Integer,LiteralData,end,,Integer,LiteralData,step,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.sort,4275,"Sorts the list into ascending order. If the 'keys' argument is provided, then it is sorted first, and the elements of 'list' are placed in the same order.",this:list,The list to sort.,List,NonGeoData,keys,"Optional keys to sort by. If 'keys' is provided, it must have the same length as 'list'.",List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.splice,4276,"Starting at the start index, removes count elements from list and insert the contents of other at that location. If start is negative, it counts backwards from the end of the list.",this:list,,List,NonGeoData,start,,Integer,LiteralData,count,,Integer,LiteralData,other,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.swap,4277,Swaps the elements at the specified positions. A negative position counts backwards from the end of the list.,this:list,,List,NonGeoData,pos1,,Integer,LiteralData,pos2,,Integer,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.unzip,4278,"Transposes a list of lists, extracting the first element of each inner list into one list the second elements into another, etc., up to the length of the shortest inner list. The remaining items are discarded. The result is a list of lists.",this:list,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.List.zip,4279,"Pairs the elements of two lists to create a list of two-element lists. When the input lists are of different sizes, the final list has the same size as the shortest one.",this:list,,List,NonGeoData,other,,List,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Model.fromVertexAi,4280,Returns an ee.Model from a description of a Vertex AI model endpoint. (See https://cloud.google.com/vertex-ai).,endpoint,The endpoint name for predictions.,String,LiteralData,inputProperties,"Properties passed with each prediction instance. Image predictions are tiled, so these properties will be replicated into each image tile instance. Defaults to no properties.",List,NonGeoData,inputTypeOverride,Types to which model inputs will be coerced if specified. Both Image bands and Image/Feature properties are valid.,Dictionary,NonGeoData,inputShapes,"The fixed shape of input array bands. For each array band not specified, the fixed array shape will be automatically deduced from a non-masked pixel.",Dictionary,NonGeoData,proj,The input projection at which to sample all bands. Defaults to the default projection of an image's first band.,Projection,GeoData,fixInputProj,"If true, pixels will be sampled in a fixed projection specified by 'proj'. The output projection is used otherwise. Defaults to false.",Boolean,LiteralData,inputTileSize,Rectangular dimensions of pixel tiles passed in to prediction instances. Required for image predictions.,List,NonGeoData,inputOverlapSize,"Amount of adjacent-tile overlap in X/Y along each edge of pixel tiles passed in to prediction instances. Defaults to [0, 0].",List,NonGeoData,outputTileSize,Rectangular dimensions of pixel tiles returned from AI Platform. Defaults to the value in 'inputTileSize'.,List,NonGeoData,outputBands,"A map from output band names to a dictionary of output band info. Valid band info fields are 'type' and 'dimensions'. 'type' should be a ee.PixelType describing the output band, and 'dimensions' is an optional integer with the number of dimensions in that band e.g., ""outputBands: {'p': {'type': ee.PixelType.int8(), 'dimensions': 1}}"". Required for image predictions.",Dictionary,NonGeoData,outputProperties,"A map from output property names to a dictionary of output property info. Valid property info fields are 'type' and 'dimensions'. 'type' should be a ee.PixelType describing the output property, and 'dimensions' is an optional integer with the number of dimensions for that property if it is an array e.g., ""outputBands: {'p': {'type': ee.PixelType.int8(), 'dimensions': 1}}"". Required for predictions from FeatureCollections.",Dictionary,NonGeoData,outputMultiplier,"An approximation to the increase in data volume for the model outputs over the model inputs. If specified this must be >= 1. This is only needed if the model produces more data than it consumes, e.g., a model that takes 5 bands and produces 10 outputs per pixel.",Float,LiteralData,maxPayloadBytes,The prediction payload size limit in bytes. Defaults to 1.5MB (1500000 bytes.),Long,LiteralData,payloadFormat,"The payload format of entries in prediction requests and responses. One of: ['SERIALIZED_TF_TENSORS, 'RAW_JSON', 'ND_ARRAYS',  'GRPC_TF_TENSORS', 'GRPC_SERIALIZED_TF_TENSORS', 'GRPC_TF_EXAMPLES']. Defaults to 'SERIALIZED_TF_TENSORS'.",String,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Model.predictImage,4281,Make predictions from pixel tiles of an image. The predictions are merged as bands with the input image. The model will receive 0s in place of masked pixels. The masks of predicted output bands are the minimum of the masks of the inputs.,this:model,,Model,ComplexData,image,The input image.,Image,Raster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Model.predictProperties,4282,Make predictions for each feature in a collection. Predicted properties are merged with the properties of the input feature.,this:model,,Model,ComplexData,collection,The input collection.,FeatureCollection,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number,4283, Constructs a new Number.,number,A number or a computed object.,Number|Object,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.abs,4284,Computes the absolute value of the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.acos,4285,Computes the arccosine in radians of the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.add,4286,Adds the first value to the second.,this:left,The left-hand value.,Number,LiteralData,right,The right-hand value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.and,4287,Returns 1 if and only if both values are non-zero.,this:left,The left-hand value.,Number,LiteralData,right,The right-hand value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.aside,4288," Calls a function passing this object as the first argument, and returning itself. Convenient e.g. when debugging: var c = ee.ImageCollection('foo').aside(print) .filterDate('2001-01-01', '2002-01-01').aside(print, 'In 2001') .filterBounds(geom).aside(print, 'In region') .aside(Map.addLayer, {min: 0, max: 142}, 'Filtered') .select('a', 'b'); Returns the same object, for chaining.",this:computedobject,The ComputedObject instance.,ComputedObject,NonGeoData,func,The function to call.,Function,ComplexData,var_args,Any extra arguments to pass to the function.,VarArgs<Object>,NonGeoData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.asin,4289,Computes the arcsine in radians of the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.atan,4290,Computes the arctangent in radians of the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.atan2,4291,"Calculates the angle formed by the 2D vector [x, y].",this:left,The left-hand value.,Number,LiteralData,right,The right-hand value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.bitCount,4292,Calculates the number of one-bits in the 64-bit two's complement binary representation of the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.bitwiseAnd,4293,Calculates the bitwise AND of the input values.,this:left,The left-hand value.,Number,LiteralData,right,The right-hand value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.bitwiseNot,4294,"Calculates the bitwise NOT of the input, in the smallest signed integer type that can hold the input.",this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.bitwiseOr,4295,Calculates the bitwise OR of the input values.,this:left,The left-hand value.,Number,LiteralData,right,The right-hand value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.bitwiseXor,4296,Calculates the bitwise XOR of the input values.,this:left,The left-hand value.,Number,LiteralData,right,The right-hand value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.byte,4297,Casts the input value to an unsigned 8-bit integer.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.cbrt,4298,Computes the cubic root of the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.ceil,4299,Computes the smallest integer greater than or equal to the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.clamp,4300,Clamps the value to lie within the range of min to max.,this:number,,Number,LiteralData,min,The minimum value to clamp to.,Float,LiteralData,max,The maximum value to clamp to.,Float,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.cos,4301,Computes the cosine of the input in radians.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEE,[],ee.Number.cosh,4302,Computes the hyperbolic cosine of the input.,this:input,The input value.,Number,LiteralData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
